Index Name,Date,Open,High,Low,Close,Data_source,Published_date,Updated_date
NIFTY SME EMERGE,04-Mar-24,NA,NA,NA,12292.96,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Mar-24,NA,NA,NA,12364.94,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Mar-24,NA,NA,NA,12350.87,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Feb-24,NA,NA,NA,12355.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Feb-24,NA,NA,NA,12375.99,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Feb-24,NA,NA,NA,12653.98,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Feb-24,NA,NA,NA,12703.76,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Feb-24,NA,NA,NA,12674.81,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Feb-24,NA,NA,NA,12575.82,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Feb-24,NA,NA,NA,12582.48,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Feb-24,NA,NA,NA,12677,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Feb-24,NA,NA,NA,12672.13,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Feb-24,NA,NA,NA,12623.86,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Feb-24,NA,NA,NA,12538.38,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Feb-24,NA,NA,NA,12391.29,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Feb-24,NA,NA,NA,12238.45,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Feb-24,NA,NA,NA,12276.82,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Feb-24,NA,NA,NA,12493.67,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Feb-24,NA,NA,NA,12518.67,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Feb-24,NA,NA,NA,12463.62,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Feb-24,NA,NA,NA,12282.46,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Feb-24,NA,NA,NA,12165.59,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Feb-24,NA,NA,NA,12174,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Feb-24,NA,NA,NA,12170.41,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-Jan-24,NA,NA,NA,12161.95,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Jan-24,NA,NA,NA,12070.4,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Jan-24,NA,NA,NA,12061.42,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Jan-24,NA,NA,NA,11997.69,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Jan-24,NA,NA,NA,11879.57,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Jan-24,NA,NA,NA,11808.48,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Jan-24,NA,NA,NA,11998.29,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Jan-24,NA,NA,NA,11931.85,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Jan-24,NA,NA,NA,11712.08,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Jan-24,NA,NA,NA,11592.09,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Jan-24,NA,NA,NA,11681.71,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Jan-24,NA,NA,NA,11839.97,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Jan-24,NA,NA,NA,11800.66,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Jan-24,NA,NA,NA,11803.06,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Jan-24,NA,NA,NA,11668.5,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Jan-24,NA,NA,NA,11516.08,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Jan-24,NA,NA,NA,11356.9,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Jan-24,NA,NA,NA,11313.47,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Jan-24,NA,NA,NA,11184.53,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Jan-24,NA,NA,NA,11002.6,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Jan-24,NA,NA,NA,10896.64,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Jan-24,NA,NA,NA,10854.4,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Dec-23,NA,NA,NA,10786.23,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Dec-23,NA,NA,NA,10801.62,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Dec-23,NA,NA,NA,10754.35,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Dec-23,NA,NA,NA,10727.05,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Dec-23,NA,NA,NA,10636.36,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Dec-23,NA,NA,NA,10539.8,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Dec-23,NA,NA,NA,10417.7,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Dec-23,NA,NA,NA,10699.91,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Dec-23,NA,NA,NA,10701.02,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Dec-23,NA,NA,NA,10713.58,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Dec-23,NA,NA,NA,10689.98,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Dec-23,NA,NA,NA,10686.16,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Dec-23,NA,NA,NA,10638.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Dec-23,NA,NA,NA,10665.5,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Dec-23,NA,NA,NA,10604.41,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Dec-23,NA,NA,NA,10602.11,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Dec-23,NA,NA,NA,10518.27,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Dec-23,NA,NA,NA,10544.38,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Dec-23,NA,NA,NA,10545.66,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Dec-23,NA,NA,NA,10506.08,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Nov-23,NA,NA,NA,10428.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Nov-23,NA,NA,NA,10456.1,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Nov-23,NA,NA,NA,10397.69,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Nov-23,NA,NA,NA,10448.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Nov-23,NA,NA,NA,10446.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Nov-23,NA,NA,NA,10402.11,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Nov-23,NA,NA,NA,10372.62,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Nov-23,NA,NA,NA,10312.71,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Nov-23,NA,NA,NA,10295.97,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Nov-23,NA,NA,NA,10288.89,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Nov-23,NA,NA,NA,10322.02,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Nov-23,NA,NA,NA,10243.59,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Nov-23,NA,NA,NA,10229.39,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Nov-23,NA,NA,NA,10147.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Nov-23,NA,NA,NA,10167.16,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Nov-23,NA,NA,NA,10152.67,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Nov-23,NA,NA,NA,10143.57,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Nov-23,NA,NA,NA,10206.77,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Nov-23,NA,NA,NA,10233.22,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Nov-23,NA,NA,NA,10215.17,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Nov-23,NA,NA,NA,10117.63,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-Oct-23,NA,NA,NA,10119.44,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Oct-23,NA,NA,NA,9978.31,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Oct-23,NA,NA,NA,9755.8,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Oct-23,NA,NA,NA,9561.86,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Oct-23,NA,NA,NA,9580.59,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Oct-23,NA,NA,NA,9617.95,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Oct-23,NA,NA,NA,9829.54,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Oct-23,NA,NA,NA,9842.16,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Oct-23,NA,NA,NA,9851.67,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Oct-23,NA,NA,NA,9913.19,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Oct-23,NA,NA,NA,9887.85,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Oct-23,NA,NA,NA,9839.13,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Oct-23,NA,NA,NA,9830.21,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Oct-23,NA,NA,NA,9781.56,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Oct-23,NA,NA,NA,9644.28,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Oct-23,NA,NA,NA,9466.03,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Oct-23,NA,NA,NA,9426.81,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Oct-23,NA,NA,NA,9319.82,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Oct-23,NA,NA,NA,9210.31,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Oct-23,NA,NA,NA,9253.21,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Sep-23,NA,NA,NA,9251.2,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Sep-23,NA,NA,NA,9136.65,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Sep-23,NA,NA,NA,9176.54,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Sep-23,NA,NA,NA,9236.81,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Sep-23,NA,NA,NA,9356.83,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Sep-23,NA,NA,NA,9431.04,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Sep-23,NA,NA,NA,9390.97,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Sep-23,NA,NA,NA,9396.84,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Sep-23,NA,NA,NA,9447.06,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Sep-23,NA,NA,NA,9428.14,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Sep-23,NA,NA,NA,9365.59,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Sep-23,NA,NA,NA,9304.08,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Sep-23,NA,NA,NA,9211.11,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Sep-23,NA,NA,NA,9492.4,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Sep-23,NA,NA,NA,9561.24,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Sep-23,NA,NA,NA,9544.97,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Sep-23,NA,NA,NA,9543.04,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Sep-23,NA,NA,NA,9562.67,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Sep-23,NA,NA,NA,9526.47,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Sep-23,NA,NA,NA,9462.6,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-Aug-23,NA,NA,NA,9459.08,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Aug-23,NA,NA,NA,9396.37,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Aug-23,NA,NA,NA,9361.41,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Aug-23,NA,NA,NA,9335.45,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Aug-23,NA,NA,NA,9317.85,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Aug-23,NA,NA,NA,9320.44,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Aug-23,NA,NA,NA,9206.41,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Aug-23,NA,NA,NA,9119.19,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Aug-23,NA,NA,NA,9009.8,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Aug-23,NA,NA,NA,9002.69,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Aug-23,NA,NA,NA,8953.92,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Aug-23,NA,NA,NA,8872.24,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Aug-23,NA,NA,NA,8731.35,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Aug-23,NA,NA,NA,8638.33,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Aug-23,NA,NA,NA,8612.1,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Aug-23,NA,NA,NA,8614.07,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Aug-23,NA,NA,NA,8573.56,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Aug-23,NA,NA,NA,8572.63,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Aug-23,NA,NA,NA,8538.53,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Aug-23,NA,NA,NA,8478.38,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Aug-23,NA,NA,NA,8336.19,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Aug-23,NA,NA,NA,8215.01,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-Jul-23,NA,NA,NA,8194.42,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Jul-23,NA,NA,NA,8098.25,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Jul-23,NA,NA,NA,7985.24,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Jul-23,NA,NA,NA,7993.22,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Jul-23,NA,NA,NA,7919.55,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Jul-23,NA,NA,NA,7881.58,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Jul-23,NA,NA,NA,7803.79,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Jul-23,NA,NA,NA,7792.17,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Jul-23,NA,NA,NA,7770.36,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Jul-23,NA,NA,NA,7780.75,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Jul-23,NA,NA,NA,7821.87,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Jul-23,NA,NA,NA,7795.46,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Jul-23,NA,NA,NA,7772.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Jul-23,NA,NA,NA,7854.43,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Jul-23,NA,NA,NA,7810.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Jul-23,NA,NA,NA,7840.48,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Jul-23,NA,NA,NA,7844.46,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Jul-23,NA,NA,NA,7847.5,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Jul-23,NA,NA,NA,7780.93,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Jul-23,NA,NA,NA,7714.46,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Jul-23,NA,NA,NA,7646.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Jun-23,NA,NA,NA,7570.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Jun-23,NA,NA,NA,7470.91,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Jun-23,NA,NA,NA,7450.96,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Jun-23,NA,NA,NA,7463.77,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Jun-23,NA,NA,NA,7445.69,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Jun-23,NA,NA,NA,7453.12,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Jun-23,NA,NA,NA,7455.2,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Jun-23,NA,NA,NA,7335.95,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Jun-23,NA,NA,NA,7198.33,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Jun-23,NA,NA,NA,7194.86,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Jun-23,NA,NA,NA,7194.85,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Jun-23,NA,NA,NA,7222.6,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Jun-23,NA,NA,NA,7195.78,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Jun-23,NA,NA,NA,7156.12,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Jun-23,NA,NA,NA,7104.34,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Jun-23,NA,NA,NA,7078.79,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Jun-23,NA,NA,NA,7092.5,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Jun-23,NA,NA,NA,7101.95,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Jun-23,NA,NA,NA,7117.8,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Jun-23,NA,NA,NA,7123.07,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Jun-23,NA,NA,NA,7078.33,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-May-23,NA,NA,NA,7113.19,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-May-23,NA,NA,NA,7025.62,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-May-23,NA,NA,NA,7049.31,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-May-23,NA,NA,NA,7107.18,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-May-23,NA,NA,NA,7145.17,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-May-23,NA,NA,NA,7100.58,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-May-23,NA,NA,NA,7101.65,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-May-23,NA,NA,NA,7132.93,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-May-23,NA,NA,NA,7091.43,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-May-23,NA,NA,NA,7091.64,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-May-23,NA,NA,NA,7105.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-May-23,NA,NA,NA,7094.88,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-May-23,NA,NA,NA,7025.81,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-May-23,NA,NA,NA,7013.54,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-May-23,NA,NA,NA,6987.81,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-May-23,NA,NA,NA,6935.96,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-May-23,NA,NA,NA,6948.14,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-May-23,NA,NA,NA,6932.74,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-May-23,NA,NA,NA,6935.37,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-May-23,NA,NA,NA,6929.29,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-May-23,NA,NA,NA,6909.39,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-May-23,NA,NA,NA,6888.42,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Apr-23,NA,NA,NA,6861.3,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Apr-23,NA,NA,NA,6848.84,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Apr-23,NA,NA,NA,6828.82,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Apr-23,NA,NA,NA,6831.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Apr-23,NA,NA,NA,6826.98,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Apr-23,NA,NA,NA,6805.73,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Apr-23,NA,NA,NA,6733.36,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Apr-23,NA,NA,NA,6732.76,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Apr-23,NA,NA,NA,6715.7,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Apr-23,NA,NA,NA,6628.07,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Apr-23,NA,NA,NA,6583.89,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Apr-23,NA,NA,NA,6532.04,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Apr-23,NA,NA,NA,6476.23,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Apr-23,NA,NA,NA,6483.58,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Apr-23,NA,NA,NA,6517.54,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Apr-23,NA,NA,NA,6399.78,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Apr-23,NA,NA,NA,6281.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-Mar-23,NA,NA,NA,6163.13,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Mar-23,NA,NA,NA,6093.11,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Mar-23,NA,NA,NA,6063.88,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Mar-23,NA,NA,NA,6131.07,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Mar-23,NA,NA,NA,6181.38,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Mar-23,NA,NA,NA,6236.42,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Mar-23,NA,NA,NA,6267.81,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Mar-23,NA,NA,NA,6268.45,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Mar-23,NA,NA,NA,6183.39,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Mar-23,NA,NA,NA,6159.74,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Mar-23,NA,NA,NA,6136.05,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Mar-23,NA,NA,NA,6134.09,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Mar-23,NA,NA,NA,6193.52,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Mar-23,NA,NA,NA,6261.79,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Mar-23,NA,NA,NA,6358.56,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Mar-23,NA,NA,NA,6404.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Mar-23,NA,NA,NA,6448.24,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Mar-23,NA,NA,NA,6435.82,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Mar-23,NA,NA,NA,6417.55,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Mar-23,NA,NA,NA,6425.57,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Mar-23,NA,NA,NA,6430.86,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Feb-23,NA,NA,NA,6382.34,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Feb-23,NA,NA,NA,6425.01,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Feb-23,NA,NA,NA,6483.44,NSE Indices,2016-2025,19-04-2025
